Date,Region,Service,Daily_Usage_Units,Peak_Usage_Units,VM_Count,Storage_TB,Season,Econ_Index,Downtime_Min
2023-10-01,East US,Storage,0,0,0,1026,Autumn,99,0
2023-10-01,West Europe,Compute,54698,65475,10195,0,Autumn,86,3
2023-10-01,West Europe,Storage,0,0,0,1144,Autumn,88,0
2023-10-01,Central India,Compute,78164,86026,6433,0,Autumn,102,0
2023-10-01,Central India,Storage,0,0,0,1117,Autumn,93,3
2023-10-02,East US,Compute,161896,175784,13761,0,Autumn,91,0
2023-10-02,East US,Storage,0,0,0,974,Autumn,108,2
2023-10-02,West Europe,Compute,67613,73720,11896,0,Autumn,103,3
2023-10-02,West Europe,Storage,0,0,0,562,Autumn,94,1
2023-10-02,Central India,Compute,158778,184483,6200,0,Autumn,105,1
2023-10-02,Central India,Storage,0,0,0,1108,Autumn,107,0
2023-10-03,East US,Compute,78918,84456,5484,0,Autumn,83,2
2023-10-03,East US,Storage,0,0,0,855,Autumn,89,0
2023-10-03,West Europe,Compute,95346,118506,9439,0,Autumn,102,1
2023-10-03,West Europe,Storage,0,0,0,1125,Autumn,109,0
2023-10-03,Central India,Compute,175282,186943,8206,0,Autumn,94,0
2023-10-03,Central India,Storage,0,0,0,786,Autumn,105,0
2023-10-04,East US,Compute,94521,101434,12495,0,Autumn,92,0
2023-10-04,East US,Storage,0,0,0,587,Autumn,80,0
2023-10-04,West Europe,Compute,66025,80819,13504,0,Autumn,87,1
2023-10-04,West Europe,Storage,0,0,0,667,Autumn,88,0
2023-10-04,Central India,Compute,128466,143803,4756,0,Autumn,107,0
2023-10-04,Central India,Storage,0,0,0,375,Autumn,97,0
2023-10-05,East US,Compute,158926,180270,4358,0,Autumn,82,0
2023-10-05,East US,Storage,0,0,0,994,Autumn,95,2
2023-10-05,West Europe,Compute,138868,160523,6128,0,Autumn,91,0
2023-10-05,West Europe,Storage,0,0,0,910,Autumn,108,1
2023-10-05,Central India,Compute,133797,145567,3181,0,Autumn,99,0
2023-10-05,Central India,Storage,0,0,0,795,Autumn,81,3
2023-10-06,East US,Compute,59956,72026,7939,0,Autumn,88,2
2023-10-06,East US,Storage,0,0,0,1168,Autumn,85,1
2023-10-06,West Europe,Compute,88106,98463,5963,0,Autumn,93,0
2023-10-06,West Europe,Storage,0,0,0,901,Autumn,85,2
2023-10-06,Central India,Compute,60365,69952,8812,0,Autumn,91,0
2023-10-06,Central India,Storage,0,0,0,1138,Autumn,108,0
2023-10-07,East US,Compute,94292,110896,4216,0,Autumn,103,1
2023-10-07,East US,Storage,0,0,0,836,Autumn,96,0
2023-10-07,West Europe,Compute,63194,78939,6835,0,Autumn,103,0
2023-10-07,West Europe,Storage,0,0,0,1183,Autumn,104,3
2023-10-07,Central India,Compute,74931,84969,11690,0,Autumn,90,1
2023-10-07,Central India,Storage,0,0,0,446,Autumn,88,0
2023-10-08,East US,Compute,144498,171498,9596,0,Autumn,80,3
2023-10-08,East US,Storage,0,0,0,396,Autumn,107,0
2023-10-08,West Europe,Compute,117810,144287,14112,0,Autumn,105,2
2023-10-08,West Europe,Storage,0,0,0,1065,Autumn,86,3
2023-10-08,Central India,Compute,162879,185347,7022,0,Autumn,105,0
2023-10-08,Central India,Storage,0,0,0,1043,Autumn,83,0
2023-10-09,East US,Compute,179690,221431,5851,0,Autumn,90,1
2023-10-09,East US,Storage,0,0,0,1066,Autumn,91,3
2023-10-09,West Europe,Compute,154822,180703,11342,0,Autumn,82,2
2023-10-09,West Europe,Storage,0,0,0,727,Autumn,95,1
2023-10-09,Central India,Compute,140137,157798,14797,0,Autumn,98,0
2023-10-09,Central India,Storage,0,0,0,951,Autumn,80,0
2023-10-10,East US,Compute,132697,154679,10781,0,Autumn,108,3
2023-10-10,East US,Storage,0,0,0,634,Autumn,96,0
2023-10-10,West Europe,Compute,52082,62965,8256,0,Autumn,98,3
2023-10-10,West Europe,Storage,0,0,0,1053,Autumn,100,2
2023-10-10,Central India,Compute,136762,151400,7976,0,Autumn,107,0
2023-10-10,Central India,Storage,0,0,0,408,Autumn,106,3
2023-10-11,East US,Compute,56632,70158,13678,0,Autumn,93,0
2023-10-11,East US,Storage,0,0,0,494,Autumn,94,0
2023-10-11,West Europe,Compute,155720,183814,8603,0,Autumn,108,0
2023-10-11,West Europe,Storage,0,0,0,428,Autumn,97,0
2023-10-11,Central India,Compute,92059,99725,14167,0,Autumn,97,1
2023-10-11,Central India,Storage,0,0,0,956,Autumn,92,1
2023-10-12,East US,Compute,85196,97601,14036,0,Autumn,109,0
2023-10-12,East US,Storage,0,0,0,612,Autumn,96,3
2023-10-12,West Europe,Compute,101024,118651,6054,0,Autumn,86,1
2023-10-12,West Europe,Storage,0,0,0,1124,Autumn,84,1
2023-10-12,Central India,Compute,75345,81011,6171,0,Autumn,86,1
2023-10-12,Central India,Storage,0,0,0,655,Autumn,107,0
2023-10-13,East US,Compute,157723,196073,5512,0,Autumn,107,1
2023-10-13,East US,Storage,0,0,0,1103,Autumn,109,2
2023-10-13,West Europe,Compute,131158,148740,12320,0,Autumn,84,2
2023-10-13,West Europe,Storage,0,0,0,559,Autumn,107,0
2023-10-13,Central India,Compute,174153,183821,4187,0,Autumn,100,0
2023-10-13,Central India,Storage,0,0,0,457,Autumn,107,0
2023-10-14,East US,Compute,87331,104946,7138,0,Autumn,94,2
2023-10-14,East US,Storage,0,0,0,468,Autumn,97,1
2023-10-14,West Europe,Compute,158991,184640,14167,0,Autumn,100,2
2023-10-14,West Europe,Storage,0,0,0,799,Autumn,81,0
2023-10-14,Central India,Compute,54893,63843,14255,0,Autumn,92,0
2023-10-14,Central India,Storage,0,0,0,471,Autumn,87,0
2023-10-15,East US,Compute,141027,163411,12083,0,Autumn,95,0
2023-10-15,East US,Storage,0,0,0,310,Autumn,94,0
2023-10-15,West Europe,Compute,75997,87385,4288,0,Autumn,81,1
2023-10-15,West Europe,Storage,0,0,0,1131,Autumn,102,3
2023-10-15,Central India,Compute,94875,107985,14102,0,Autumn,102,0
2023-10-15,Central India,Storage,0,0,0,1099,Autumn,98,0
2023-10-16,East US,Compute,88334,101167,4825,0,Autumn,96,2
2023-10-16,East US,Storage,0,0,0,865,Autumn,98,0
2023-10-16,West Europe,Compute,146999,175236,14129,0,Autumn,94,0
2023-10-16,West Europe,Storage,0,0,0,495,Autumn,87,1
2023-10-16,Central India,Compute,121130,151404,9350,0,Autumn,106,1
2023-10-16,Central India,Storage,0,0,0,1084,Autumn,89,0
2023-10-17,East US,Compute,113327,127162,13532,0,Autumn,88,1
2023-10-17,East US,Storage,0,0,0,450,Autumn,89,0
2023-10-17,West Europe,Compute,50088,56520,3327,0,Autumn,89,0
2023-10-17,West Europe,Storage,0,0,0,716,Autumn,105,3
2023-10-17,Central India,Compute,113410,125597,13546,0,Autumn,90,2
2023-10-17,Central India,Storage,0,0,0,1136,Autumn,102,2
2023-10-18,East US,Compute,159983,188704,6896,0,Autumn,89,0
2023-10-18,East US,Storage,0,0,0,915,Autumn,91,0
2023-10-18,West Europe,Compute,65857,79113,13996,0,Autumn,105,2
2023-10-18,West Europe,Storage,0,0,0,705,Autumn,107,3
2023-10-18,Central India,Compute,122400,151783,5775,0,Autumn,99,1
2023-10-18,Central India,Storage,0,0,0,304,Autumn,107,0
2023-10-19,East US,Compute,155828,186066,7456,0,Autumn,105,2
2023-10-19,East US,Storage,0,0,0,854,Autumn,105,0
2023-10-19,West Europe,Compute,69625,74736,11185,0,Autumn,98,0
2023-10-19,West Europe,Storage,0,0,0,410,Autumn,108,2
2023-10-19,Central India,Compute,87784,93782,13683,0,Autumn,94,0
2023-10-19,Central India,Storage,0,0,0,1014,Autumn,93,0
2023-10-20,East US,Compute,61284,75319,8096,0,Autumn,82,0
2023-10-20,East US,Storage,0,0,0,933,Autumn,84,0
2023-10-20,West Europe,Compute,59738,70002,6394,0,Autumn,86,1
2023-10-20,West Europe,Storage,0,0,0,835,Autumn,105,1
2023-10-20,Central India,Compute,104382,112773,7063,0,Autumn,95,0
2023-10-20,Central India,Storage,0,0,0,776,Autumn,91,2
2023-10-21,East US,Compute,89902,97046,8154,0,Autumn,83,2
2023-10-21,East US,Storage,0,0,0,808,Autumn,100,0
2023-10-21,West Europe,Compute,97771,106651,6987,0,Autumn,84,3
2023-10-21,West Europe,Storage,0,0,0,463,Autumn,93,1
2023-10-21,Central India,Compute,53427,61057,9515,0,Autumn,86,0
2023-10-21,Central India,Storage,0,0,0,663,Autumn,80,1
2023-10-22,East US,Compute,77770,84051,5669,0,Autumn,100,0
2023-10-22,East US,Storage,0,0,0,1003,Autumn,92,0
2023-10-22,West Europe,Compute,153168,163688,5352,0,Autumn,83,0
2023-10-22,West Europe,Storage,0,0,0,878,Autumn,83,0
2023-10-22,Central India,Compute,173705,204751,7184,0,Autumn,86,1
2023-10-22,Central India,Storage,0,0,0,400,Autumn,108,2
2023-10-23,East US,Compute,88921,107302,9053,0,Autumn,84,0
2023-10-23,East US,Storage,0,0,0,1074,Autumn,82,3
2023-10-23,West Europe,Compute,93701,116066,12827,0,Autumn,104,1
2023-10-23,West Europe,Storage,0,0,0,1190,Autumn,100,3
2023-10-23,Central India,Compute,78078,84591,5735,0,Autumn,101,2
2023-10-23,Central India,Storage,0,0,0,409,Autumn,108,1
2023-10-24,East US,Compute,76506,95131,5201,0,Autumn,88,1
2023-10-24,East US,Storage,0,0,0,745,Autumn,107,3
2023-10-24,West Europe,Compute,93028,102747,13903,0,Autumn,80,0
2023-10-24,West Europe,Storage,0,0,0,391,Autumn,98,0
2023-10-24,Central India,Compute,69797,78397,3457,0,Autumn,93,3
2023-10-24,Central India,Storage,0,0,0,880,Autumn,108,0
2023-10-25,East US,Compute,81932,88219,7378,0,Autumn,101,3
2023-10-25,East US,Storage,0,0,0,768,Autumn,94,3
2023-10-25,West Europe,Compute,108051,123228,7732,0,Autumn,99,0
2023-10-25,West Europe,Storage,0,0,0,1138,Autumn,88,2
2023-10-25,Central India,Compute,80295,91178,5143,0,Autumn,86,1
2023-10-25,Central India,Storage,0,0,0,1196,Autumn,92,1
2023-10-26,East US,Compute,74579,86387,7502,0,Autumn,92,0
2023-10-26,East US,Storage,0,0,0,961,Autumn,107,3
2023-10-26,West Europe,Compute,153019,169869,6643,0,Autumn,99,1
2023-10-26,West Europe,Storage,0,0,0,1161,Autumn,106,1
2023-10-26,Central India,Compute,163172,200573,4738,0,Autumn,91,0
2023-10-26,Central India,Storage,0,0,0,860,Autumn,106,0
2023-10-27,East US,Compute,53297,65180,13787,0,Autumn,87,2
2023-10-27,East US,Storage,0,0,0,969,Autumn,95,2
2023-10-27,West Europe,Compute,155026,193587,9676,0,Autumn,107,0
2023-10-27,West Europe,Storage,0,0,0,456,Autumn,93,0
2023-10-27,Central India,Compute,78078,87399,13811,0,Autumn,90,1
2023-10-27,Central India,Storage,0,0,0,616,Autumn,82,0
2023-10-28,East US,Compute,80433,96047,7752,0,Autumn,83,3
2023-10-28,East US,Storage,0,0,0,764,Autumn,88,0
2023-10-28,West Europe,Compute,71293,76092,14352,0,Autumn,94,0
2023-10-28,West Europe,Storage,0,0,0,510,Autumn,87,3
2023-10-28,Central India,Compute,165567,180457,4236,0,Autumn,100,1
2023-10-28,Central India,Storage,0,0,0,1156,Autumn,99,0
2023-10-29,East US,Compute,90374,109431,12939,0,Autumn,100,3
2023-10-29,East US,Storage,0,0,0,362,Autumn,109,2
2023-10-29,West Europe,Compute,144894,153442,3600,0,Autumn,91,0
2023-10-29,West Europe,Storage,0,0,0,1018,Autumn,103,0
2023-10-29,Central India,Compute,172765,208803,5801,0,Autumn,91,0
2023-10-29,Central India,Storage,0,0,0,991,Autumn,83,3
2023-10-30,East US,Compute,176083,204317,5619,0,Autumn,107,0
2023-10-30,East US,Storage,0,0,0,555,Autumn,104,0
2023-10-30,West Europe,Compute,160412,183607,10214,0,Autumn,99,0
2023-10-30,West Europe,Storage,0,0,0,313,Autumn,103,2
2023-10-30,Central India,Compute,53104,60492,13591,0,Autumn,105,3
2023-10-30,Central India,Storage,0,0,0,1182,Autumn,92,0
2023-10-31,East US,Compute,52778,63794,5238,0,Autumn,107,3
2023-10-31,East US,Storage,0,0,0,506,Autumn,87,0
2023-10-31,West Europe,Compute,154987,190812,3172,0,Autumn,106,2
2023-10-31,West Europe,Storage,0,0,0,868,Autumn,91,0
2023-10-31,Central India,Compute,120336,141938,13566,0,Autumn,83,2
2023-10-31,Central India,Storage,0,0,0,427,Autumn,89,0
2023-11-01,East US,Compute,93059,113944,12874,0,Autumn,86,3
2023-11-01,East US,Storage,0,0,0,779,Autumn,83,0
2023-11-01,West Europe,Compute,177446,188823,12035,0,Autumn,103,0
2023-11-01,West Europe,Storage,0,0,0,1055,Autumn,92,0
2023-11-01,Central India,Compute,134695,167918,12250,0,Autumn,104,0
2023-11-01,Central India,Storage,0,0,0,716,Autumn,106,3
2023-11-02,East US,Compute,125797,156509,6195,0,Autumn,97,0
2023-11-02,East US,Storage,0,0,0,666,Autumn,99,2
2023-11-02,West Europe,Compute,176623,186848,3223,0,Autumn,109,3
2023-11-02,West Europe,Storage,0,0,0,493,Autumn,95,0
2023-11-02,Central India,Compute,146915,168440,7369,0,Autumn,109,0
2023-11-02,Central India,Storage,0,0,0,1094,Autumn,84,0
2023-11-03,East US,Compute,146511,173552,10716,0,Autumn,85,2
2023-11-03,East US,Storage,0,0,0,967,Autumn,83,0
2023-11-03,West Europe,Compute,110852,134005,6122,0,Autumn,87,1
2023-11-03,West Europe,Storage,0,0,0,397,Autumn,109,1
2023-11-03,Central India,Compute,124838,135350,7085,0,Autumn,90,1
2023-11-03,Central India,Storage,0,0,0,1080,Autumn,109,0
2023-11-04,East US,Compute,117638,145263,11501,0,Autumn,92,1
2023-11-04,East US,Storage,0,0,0,583,Autumn,109,0
2023-11-04,West Europe,Compute,166979,201882,5137,0,Autumn,108,3
2023-11-04,West Europe,Storage,0,0,0,930,Autumn,94,1
2023-11-04,Central India,Compute,69665,83357,5637,0,Autumn,97,0
2023-11-04,Central India,Storage,0,0,0,923,Autumn,98,0
2023-11-05,East US,Compute,152700,177092,8249,0,Autumn,102,0
2023-11-05,East US,Storage,0,0,0,496,Autumn,100,0
2023-11-05,West Europe,Compute,73235,91428,7825,0,Autumn,107,0
2023-11-05,West Europe,Storage,0,0,0,317,Autumn,85,3
2023-11-05,Central India,Compute,138084,164551,7377,0,Autumn,81,2
2023-11-05,Central India,Storage,0,0,0,637,Autumn,105,1
2023-11-06,East US,Compute,67636,80622,3223,0,Autumn,95,3
2023-11-06,East US,Storage,0,0,0,1067,Autumn,80,0
2023-11-06,West Europe,Compute,71863,89705,12357,0,Autumn,95,1
2023-11-06,West Europe,Storage,0,0,0,1050,Autumn,98,1
2023-11-06,Central India,Compute,126075,140815,6457,0,Autumn,93,0
2023-11-06,Central India,Storage,0,0,0,349,Autumn,91,0
2023-11-07,East US,Compute,74054,80839,9190,0,Autumn,97,0
2023-11-07,East US,Storage,0,0,0,813,Autumn,105,0
2023-11-07,West Europe,Compute,103788,126810,7908,0,Autumn,95,3
2023-11-07,West Europe,Storage,0,0,0,942,Autumn,97,0
2023-11-07,Central India,Compute,117934,127927,11222,0,Autumn,85,3
2023-11-07,Central India,Storage,0,0,0,1115,Autumn,104,0
2023-11-08,East US,Compute,155671,183570,8010,0,Autumn,97,2
2023-11-08,East US,Storage,0,0,0,680,Autumn,83,2
2023-11-08,West Europe,Compute,108787,122221,7360,0,Autumn,106,2
2023-11-08,West Europe,Storage,0,0,0,526,Autumn,90,0
2023-11-08,Central India,Compute,97706,111184,11794,0,Autumn,98,0
2023-11-08,Central India,Storage,0,0,0,886,Autumn,93,1
2023-11-09,East US,Compute,67710,72995,3986,0,Autumn,99,1
2023-11-09,East US,Storage,0,0,0,1039,Autumn,89,0
2023-11-09,West Europe,Compute,156051,177404,11513,0,Autumn,81,0
2023-11-09,West Europe,Storage,0,0,0,816,Autumn,88,0
2023-11-09,Central India,Compute,147247,168616,4318,0,Autumn,91,3
2023-11-09,Central India,Storage,0,0,0,493,Autumn,80,0
2023-11-10,East US,Compute,147395,182129,10366,0,Autumn,80,0
2023-11-10,East US,Storage,0,0,0,883,Autumn,93,0
2023-11-10,West Europe,Compute,124284,142494,14416,0,Autumn,89,0
2023-11-10,West Europe,Storage,0,0,0,700,Autumn,104,2
2023-11-10,Central India,Compute,89567,99344,11568,0,Autumn,106,1
2023-11-10,Central India,Storage,0,0,0,403,Autumn,107,3
2023-11-11,East US,Compute,173514,214232,12449,0,Autumn,85,0
2023-11-11,East US,Storage,0,0,0,424,Autumn,88,3
2023-11-11,West Europe,Compute,162799,188227,3025,0,Autumn,96,2
2023-11-11,West Europe,Storage,0,0,0,1037,Autumn,80,0
2023-11-11,Central India,Compute,135248,148257,4598,0,Autumn,88,0
2023-11-11,Central India,Storage,0,0,0,616,Autumn,94,2
2023-11-12,East US,Compute,130839,160915,13917,0,Autumn,93,0
2023-11-12,East US,Storage,0,0,0,731,Autumn,80,0
2023-11-12,West Europe,Compute,147782,155445,9500,0,Autumn,81,0
2023-11-12,West Europe,Storage,0,0,0,548,Autumn,86,0
2023-11-12,Central India,Compute,66952,73616,7685,0,Autumn,81,1
2023-11-12,Central India,Storage,0,0,0,1106,Autumn,85,0
2023-11-13,East US,Compute,167008,206682,13789,0,Autumn,102,3
2023-11-13,East US,Storage,0,0,0,643,Autumn,88,0
2023-11-13,West Europe,Compute,103486,121822,7182,0,Autumn,108,1
2023-11-13,West Europe,Storage,0,0,0,970,Autumn,109,2
2023-11-13,Central India,Compute,99233,111346,5058,0,Autumn,83,1
2023-11-13,Central India,Storage,0,0,0,517,Autumn,85,0
2023-11-14,East US,Compute,121334,147330,9643,0,Autumn,103,2
2023-11-14,East US,Storage,0,0,0,1079,Autumn,96,2
2023-11-14,West Europe,Compute,109935,124775,9337,0,Autumn,104,0
2023-11-14,West Europe,Storage,0,0,0,830,Autumn,106,0
2023-11-14,Central India,Compute,111923,119677,8726,0,Autumn,92,3
2023-11-14,Central India,Storage,0,0,0,749,Autumn,107,0
2023-11-15,East US,Compute,140022,159076,10828,0,Autumn,91,3
2023-11-15,East US,Storage,0,0,0,304,Autumn,80,0
2023-11-15,West Europe,Compute,115859,141721,5899,0,Autumn,100,1
2023-11-15,West Europe,Storage,0,0,0,912,Autumn,82,0
2023-11-15,Central India,Compute,112104,137715,4576,0,Autumn,106,0
2023-11-15,Central India,Storage,0,0,0,345,Autumn,94,0
2023-11-16,East US,Compute,63971,67571,6664,0,Autumn,90,1
2023-11-16,East US,Storage,0,0,0,1041,Autumn,81,3
2023-11-16,West Europe,Compute,95295,104618,4144,0,Autumn,83,0
2023-11-16,West Europe,Storage,0,0,0,652,Autumn,103,3
2023-11-16,Central India,Compute,51381,59832,4553,0,Autumn,93,1
2023-11-16,Central India,Storage,0,0,0,432,Autumn,93,0
2023-11-17,East US,Compute,58033,71430,11463,0,Autumn,104,1
2023-11-17,East US,Storage,0,0,0,857,Autumn,83,3
2023-11-17,West Europe,Compute,117801,131904,7999,0,Autumn,108,3
2023-11-17,West Europe,Storage,0,0,0,492,Autumn,81,0
2023-11-17,Central India,Compute,67041,70452,9267,0,Autumn,89,0
2023-11-17,Central India,Storage,0,0,0,516,Autumn,87,0
2023-11-18,East US,Compute,60141,69845,10181,0,Autumn,95,1
2023-11-18,East US,Storage,0,0,0,772,Autumn,99,0
2023-11-18,West Europe,Compute,125998,137141,4275,0,Autumn,90,0
2023-11-18,West Europe,Storage,0,0,0,753,Autumn,97,0
2023-11-18,Central India,Compute,123459,149092,13274,0,Autumn,89,0
2023-11-18,Central India,Storage,0,0,0,948,Autumn,88,0
2023-11-19,East US,Compute,177269,218579,10706,0,Autumn,100,1
2023-11-19,East US,Storage,0,0,0,683,Autumn,102,0
2023-11-19,West Europe,Compute,123434,130001,6847,0,Autumn,104,0
2023-11-19,West Europe,Storage,0,0,0,549,Autumn,94,0
2023-11-19,Central India,Compute,76771,93097,3573,0,Autumn,102,3
2023-11-19,Central India,Storage,0,0,0,422,Autumn,102,1
2023-11-20,East US,Compute,111620,134486,5104,0,Autumn,93,3
2023-11-20,East US,Storage,0,0,0,521,Autumn,109,0
2023-11-20,West Europe,Compute,59898,68051,9093,0,Autumn,98,0
2023-11-20,West Europe,Storage,0,0,0,1161,Autumn,103,3
2023-11-20,Central India,Compute,93957,105955,6554,0,Autumn,105,3
2023-11-20,Central India,Storage,0,0,0,932,Autumn,91,0
2023-11-21,East US,Compute,113554,125873,12552,0,Autumn,100,0
2023-11-21,East US,Storage,0,0,0,487,Autumn,83,0
2023-11-21,West Europe,Compute,122362,132683,6767,0,Autumn,109,2
2023-11-21,West Europe,Storage,0,0,0,848,Autumn,99,0
2023-11-21,Central India,Compute,108653,119224,9426,0,Autumn,86,0
2023-11-21,Central India,Storage,0,0,0,547,Autumn,89,0
2023-11-22,East US,Compute,101865,118470,6004,0,Autumn,100,0
2023-11-22,East US,Storage,0,0,0,1115,Autumn,87,0
2023-11-22,West Europe,Compute,78825,87382,9801,0,Autumn,95,2
2023-11-22,West Europe,Storage,0,0,0,400,Autumn,95,0
2023-11-22,Central India,Compute,73155,88665,3819,0,Autumn,96,2
2023-11-22,Central India,Storage,0,0,0,1102,Autumn,91,0
2023-11-23,East US,Compute,55657,61070,7931,0,Autumn,102,2
2023-11-23,East US,Storage,0,0,0,706,Autumn,98,2
2023-11-23,West Europe,Compute,145656,177194,3996,0,Autumn,80,1
2023-11-23,West Europe,Storage,0,0,0,500,Autumn,81,3
2023-11-23,Central India,Compute,60984,67628,7568,0,Autumn,94,0
2023-11-23,Central India,Storage,0,0,0,763,Autumn,103,3
2023-11-24,East US,Compute,116072,126757,9720,0,Autumn,104,0
2023-11-24,East US,Storage,0,0,0,640,Autumn,85,0
2023-11-24,West Europe,Compute,108682,135433,8844,0,Autumn,105,2
2023-11-24,West Europe,Storage,0,0,0,945,Autumn,82,1
2023-11-24,Central India,Compute,135538,148121,3237,0,Autumn,82,0
2023-11-24,Central India,Storage,0,0,0,306,Autumn,80,0
2023-11-25,East US,Compute,86063,97426,14473,0,Autumn,104,0
2023-11-25,East US,Storage,0,0,0,334,Autumn,97,0
2023-11-25,West Europe,Compute,132475,140862,14482,0,Autumn,104,0
2023-11-25,West Europe,Storage,0,0,0,540,Autumn,103,1
2023-11-25,Central India,Compute,70051,76390,7334,0,Autumn,94,0
2023-11-25,Central India,Storage,0,0,0,929,Autumn,109,0
2023-11-26,East US,Compute,179350,219167,14747,0,Autumn,85,3
2023-11-26,East US,Storage,0,0,0,1093,Autumn,95,1
2023-11-26,West Europe,Compute,74012,87857,12244,0,Autumn,84,0
2023-11-26,West Europe,Storage,0,0,0,930,Autumn,100,0
2023-11-26,Central India,Compute,103087,122012,13517,0,Autumn,107,0
2023-11-26,Central India,Storage,0,0,0,862,Autumn,89,0
2023-11-27,East US,Compute,60255,74822,7859,0,Autumn,91,1
2023-11-27,East US,Storage,0,0,0,738,Autumn,94,3
2023-11-27,West Europe,Compute,75738,93684,5449,0,Autumn,107,2
2023-11-27,West Europe,Storage,0,0,0,759,Autumn,101,0
2023-11-27,Central India,Compute,102631,114916,4109,0,Autumn,86,1
2023-11-27,Central India,Storage,0,0,0,841,Autumn,98,0
2023-11-28,East US,Compute,129626,151188,8507,0,Autumn,104,0
2023-11-28,East US,Storage,0,0,0,1019,Autumn,87,2
2023-11-28,West Europe,Compute,83222,98535,3090,0,Autumn,83,1
2023-11-28,West Europe,Storage,0,0,0,310,Autumn,83,1
2023-11-28,Central India,Compute,171279,180068,9819,0,Autumn,99,0
2023-11-28,Central India,Storage,0,0,0,826,Autumn,102,0
2023-11-29,East US,Compute,101278,112526,7654,0,Autumn,91,1
2023-11-29,East US,Storage,0,0,0,531,Autumn,80,3
2023-11-29,West Europe,Compute,57710,61855,13762,0,Autumn,102,3
2023-11-29,West Europe,Storage,0,0,0,827,Autumn,82,0
2023-11-29,Central India,Compute,63806,79124,5062,0,Autumn,81,3
2023-11-29,Central India,Storage,0,0,0,1176,Autumn,81,3
2023-11-30,East US,Compute,87257,98701,3554,0,Autumn,80,1
2023-11-30,East US,Storage,0,0,0,778,Autumn,91,0
2023-11-30,West Europe,Compute,164049,183834,7462,0,Autumn,107,2
2023-11-30,West Europe,Storage,0,0,0,969,Autumn,89,3
2023-11-30,Central India,Compute,118936,131200,9101,0,Autumn,85,0
2023-11-30,Central India,Storage,0,0,0,967,Autumn,109,0
2023-12-01,East US,Compute,77050,94130,9568,0,Winter,95,1
2023-12-01,East US,Storage,0,0,0,330,Winter,97,3
2023-12-01,West Europe,Compute,64401,69408,11014,0,Winter,99,0
2023-12-01,West Europe,Storage,0,0,0,738,Winter,93,0
2023-12-01,Central India,Compute,71691,78015,11205,0,Winter,99,1
2023-12-01,Central India,Storage,0,0,0,710,Winter,105,0
2023-12-02,East US,Compute,160550,168697,4957,0,Winter,97,0
2023-12-02,East US,Storage,0,0,0,921,Winter,94,0
2023-12-02,West Europe,Compute,96272,116653,13531,0,Winter,104,0
2023-12-02,West Europe,Storage,0,0,0,642,Winter,107,0
2023-12-02,Central India,Compute,84299,101509,3469,0,Winter,81,3
2023-12-02,Central India,Storage,0,0,0,332,Winter,88,0
2023-12-03,East US,Compute,134677,159517,12896,0,Winter,86,0
2023-12-03,East US,Storage,0,0,0,405,Winter,104,3
2023-12-03,West Europe,Compute,166309,179020,7347,0,Winter,88,0
2023-12-03,West Europe,Storage,0,0,0,710,Winter,86,1
2023-12-03,Central India,Compute,129572,155003,12126,0,Winter,85,2
2023-12-03,Central India,Storage,0,0,0,806,Winter,83,0
2023-12-04,East US,Compute,62094,73849,12257,0,Winter,102,1
2023-12-04,East US,Storage,0,0,0,408,Winter,105,0
2023-12-04,West Europe,Compute,73124,87603,7598,0,Winter,95,3
2023-12-04,West Europe,Storage,0,0,0,859,Winter,93,2
2023-12-04,Central India,Compute,110581,128340,11188,0,Winter,80,2
2023-12-04,Central India,Storage,0,0,0,913,Winter,101,1
2023-12-05,East US,Compute,107952,134468,7802,0,Winter,101,0
2023-12-05,East US,Storage,0,0,0,1162,Winter,99,0
2023-12-05,West Europe,Compute,71035,84043,9787,0,Winter,107,0
2023-12-05,West Europe,Storage,0,0,0,306,Winter,101,3
2023-12-05,Central India,Compute,124857,148326,6217,0,Winter,99,2
2023-12-05,Central India,Storage,0,0,0,429,Winter,104,0
2023-12-06,East US,Compute,64836,79586,3478,0,Winter,82,0
2023-12-06,East US,Storage,0,0,0,721,Winter,81,1
2023-12-06,West Europe,Compute,78508,88148,14011,0,Winter,81,2
2023-12-06,West Europe,Storage,0,0,0,319,Winter,99,1
2023-12-06,Central India,Compute,171614,210634,8784,0,Winter,87,0
2023-12-06,Central India,Storage,0,0,0,537,Winter,80,0
2023-12-07,East US,Compute,63565,74856,5983,0,Winter,81,1
2023-12-07,East US,Storage,0,0,0,679,Winter,101,1
2023-12-07,West Europe,Compute,133319,150170,8577,0,Winter,88,2
2023-12-07,West Europe,Storage,0,0,0,699,Winter,82,0
2023-12-07,Central India,Compute,124543,145055,5797,0,Winter,107,0
2023-12-07,Central India,Storage,0,0,0,893,Winter,107,1
2023-12-08,East US,Compute,123385,132180,14063,0,Winter,80,0
2023-12-08,East US,Storage,0,0,0,435,Winter,98,0
2023-12-08,West Europe,Compute,89933,112006,7632,0,Winter,93,0
2023-12-08,West Europe,Storage,0,0,0,1041,Winter,85,1
2023-12-08,Central India,Compute,74697,80652,8104,0,Winter,87,2
2023-12-08,Central India,Storage,0,0,0,380,Winter,101,1
2023-12-09,East US,Compute,104200,128962,7873,0,Winter,90,2
2023-12-09,East US,Storage,0,0,0,879,Winter,102,3
2023-12-09,West Europe,Compute,146579,163800,12482,0,Winter,91,0
