Date,Region,Service,Daily_Usage_Units,Peak_Usage_Units,VM_Count,Storage_TB,Season,Econ_Index,Downtime_Min,Usage_Lag_1,Usage_Lag_7,Week_Over_Week_Growth,Seasonality_Factor
2022-03-25,Central India,Compute,75639,85591,6105,0,Spring,100,2,70862.0,130265.0,-41.934518097723874,1.1652731971924712
2022-03-26,Central India,Compute,101378,111804,9089,0,Spring,102,1,75639.0,90719.0,11.749468137876299,1.135459319335828
2022-03-27,Central India,Compute,61750,72250,11367,0,Spring,96,0,101378.0,54189.0,13.953016294819982,1.1237929938954299
2022-03-28,Central India,Compute,138242,153445,3680,0,Spring,109,0,61750.0,173758.0,-20.43992219063295,1.1058646766796922
2022-03-29,Central India,Compute,72734,77106,6009,0,Spring,106,1,138242.0,178948.0,-59.35467286586047,1.1825244766470187
2022-03-30,Central India,Compute,119552,136764,9776,0,Spring,102,1,72734.0,83911.0,42.474764929508645,1.125467189858396
2022-03-31,Central India,Compute,177839,192478,7819,0,Spring,81,3,119552.0,70862.0,150.96525641387487,1.1886417473569408
2022-04-01,Central India,Compute,161920,185716,7210,0,Spring,89,3,177839.0,75639.0,114.06946152117294,1.1077088694678252
2022-04-02,Central India,Compute,135003,153075,13399,0,Spring,81,0,161920.0,101378.0,33.16794570814181,1.1973589047134188
2022-04-03,Central India,Compute,155699,188202,13778,0,Spring,91,2,135003.0,61750.0,152.14412955465585,1.1662291652617562
2022-04-04,Central India,Compute,162449,172720,13942,0,Spring,90,0,155699.0,138242.0,17.51059735825581,1.1580816441419413
2022-04-05,Central India,Compute,139610,148274,7207,0,Spring,98,2,162449.0,72734.0,91.94599499546293,1.1734978391126334
2022-04-06,Central India,Compute,146445,181552,10372,0,Spring,101,0,139610.0,119552.0,22.494813972162742,1.1625240182867032
2022-04-07,Central India,Compute,120936,143337,14240,0,Spring,104,0,146445.0,177839.0,-31.996918561170496,1.125302592336319
2022-04-08,Central India,Compute,145956,172400,7354,0,Spring,103,0,120936.0,161920.0,-9.859189723320158,1.1074068596359699
2022-04-09,Central India,Compute,172887,204331,5087,0,Spring,108,1,145956.0,135003.0,28.061598631141532,1.0738461259002074
2022-04-10,Central India,Compute,141297,149451,8587,0,Spring,97,1,172887.0,155699.0,-9.249898843280945,1.1675841338635957
2022-04-11,Central India,Compute,97450,105168,11451,0,Spring,92,0,141297.0,162449.0,-40.011942209555,1.1927408208082895
2022-04-12,Central India,Compute,145596,174228,3619,0,Spring,85,0,97450.0,139610.0,4.287658477186448,1.1838804780791556
2022-04-13,Central India,Compute,169332,196138,10169,0,Spring,87,2,145596.0,146445.0,15.62839291201475,1.1705914486444204
2022-04-14,Central India,Compute,158877,192450,12926,0,Spring,100,3,169332.0,120936.0,31.372792220678708,1.1694666528954965
2022-04-15,Central India,Compute,142065,164879,3922,0,Spring,83,3,158877.0,145956.0,-2.6658719066019896,1.099256662064019
2022-04-16,Central India,Compute,113256,139146,5592,0,Spring,81,1,142065.0,172887.0,-34.49131513647642,1.065256436284487
2022-04-17,Central India,Compute,146134,165930,12060,0,Spring,102,3,113256.0,141297.0,3.423285703164257,1.0763603364237824
2022-04-18,Central India,Compute,68270,83651,3045,0,Spring,90,0,146134.0,97450.0,-29.943560800410467,1.1992828384254208
2022-04-19,Central India,Compute,82253,100648,12916,0,Spring,99,0,68270.0,145596.0,-43.506002912167915,1.1391529108304033
2022-04-20,Central India,Compute,124729,149629,5237,0,Spring,102,0,82253.0,169332.0,-26.340561736706587,1.173534424004877
2022-04-21,Central India,Compute,171171,186335,7644,0,Spring,93,3,124729.0,158877.0,7.7380615192885065,1.0762638589637206
2022-04-22,Central India,Compute,151320,178137,13369,0,Spring,105,1,171171.0,142065.0,6.51462358779432,1.175784265927783
2022-04-23,Central India,Compute,91497,107305,5074,0,Spring,108,0,151320.0,113256.0,-19.21222716677262,1.1642142174804182
2022-04-24,Central India,Compute,94167,105902,10511,0,Spring,89,3,91497.0,146134.0,-35.56119725731178,1.1506548842137911
2022-04-25,Central India,Compute,118195,124402,12011,0,Spring,92,2,94167.0,68270.0,73.12875347883404,1.1411153101599936
2022-04-26,Central India,Compute,71379,77208,5275,0,Spring,84,1,118195.0,82253.0,-13.22018649775692,1.141355653286636
2022-04-27,Central India,Compute,167820,190420,14323,0,Spring,91,0,71379.0,124729.0,34.54769941232592,1.1862205343257464
2022-04-28,Central India,Compute,88451,99424,13998,0,Spring,104,0,167820.0,171171.0,-48.32594306278517,1.0936876454425057
2022-04-29,Central India,Compute,179890,194352,4823,0,Spring,88,3,88451.0,151320.0,18.88051810732223,1.1582399142973059
2022-04-30,Central India,Compute,102126,109970,12342,0,Spring,83,3,179890.0,91497.0,11.616774320469524,1.131067734331044
2022-05-01,Central India,Compute,50733,61193,14813,0,Spring,97,3,102126.0,94167.0,-46.12443849756284,1.1412387386895446
2022-05-02,Central India,Compute,105477,131352,4176,0,Spring,88,1,50733.0,118195.0,-10.7601844409662,1.0918077178503105
2022-05-03,Central India,Compute,100765,121669,11000,0,Spring,95,3,105477.0,71379.0,41.16897126605865,1.1313538071522935
2022-05-04,Central India,Compute,148488,182694,13810,0,Spring,93,2,100765.0,167820.0,-11.519485162674293,1.0669562206425531
2022-05-05,Central India,Compute,91465,107056,13673,0,Spring,98,0,148488.0,88451.0,3.4075363760726276,1.1331710023120818
2022-05-06,Central India,Compute,165476,186500,14691,0,Spring,94,0,91465.0,179890.0,-8.012674412140752,1.1636190792441305
2022-05-07,Central India,Compute,164595,195877,5673,0,Spring,102,3,165476.0,102126.0,61.16855648904295,1.1439734674742446
2022-05-08,Central India,Compute,74728,79863,13768,0,Spring,102,0,164595.0,50733.0,47.29663138391185,1.1248370339753984
2022-05-09,Central India,Compute,178960,205712,6885,0,Spring,82,2,74728.0,105477.0,69.66732083771817,1.0541349448865542
2022-05-10,Central India,Compute,140709,156293,8851,0,Spring,86,3,178960.0,100765.0,39.64074827569096,1.1926769831901392
2022-05-11,Central India,Compute,109196,135429,14085,0,Spring,102,0,140709.0,148488.0,-26.4613975540111,1.0522939271754328
2022-05-12,Central India,Compute,50488,53975,3618,0,Spring,102,1,109196.0,91465.0,-44.800743453780136,1.1276561982448692
2022-05-13,Central India,Compute,105161,127738,14616,0,Spring,105,0,50488.0,165476.0,-36.44939447412314,1.1200438057837607
2022-05-14,Central India,Compute,170238,196299,13452,0,Spring,95,3,105161.0,164595.0,3.4284152009477804,1.1649260638576853
2022-05-15,Central India,Compute,178918,188312,10205,0,Spring,87,1,170238.0,74728.0,139.425650358634,1.089782754461556
2022-05-16,Central India,Compute,126283,150880,7135,0,Spring,91,1,178918.0,178960.0,-29.435069289226647,1.159530774031911
2022-05-17,Central India,Compute,146103,173073,7702,0,Spring,92,3,126283.0,140709.0,3.8334434897554526,1.0951966598620961
2022-05-18,Central India,Compute,178385,205249,11082,0,Spring,101,0,146103.0,109196.0,63.36221107000256,1.1335169249026615
2022-05-19,Central India,Compute,158227,182831,12959,0,Spring,89,0,178385.0,50488.0,213.3952622405324,1.0765444043442425
2022-05-20,Central India,Compute,50372,59898,9473,0,Spring,94,0,158227.0,105161.0,-52.1001131598216,1.1958788164166607
2022-05-21,Central India,Compute,57524,63854,7046,0,Spring,106,2,50372.0,170238.0,-66.20965941799129,1.1320714966069716
2022-05-22,Central India,Compute,157450,166050,12018,0,Spring,104,1,57524.0,178918.0,-11.9987927430443,1.1410123097788696
2022-05-23,Central India,Compute,75913,87991,14355,0,Spring,107,1,157450.0,126283.0,-39.88660389759509,1.1236350231086876
2022-05-24,Central India,Compute,123046,138648,12373,0,Spring,107,2,75913.0,146103.0,-15.78133234772729,1.0982978242466992
2022-05-25,Central India,Compute,57614,67492,14832,0,Spring,93,0,123046.0,178385.0,-67.70244134876812,1.0830713157813763
2022-05-26,Central India,Compute,69336,80576,14307,0,Spring,97,0,57614.0,158227.0,-56.179413121654335,1.1474660092954723
2022-05-27,Central India,Compute,82326,89573,6815,0,Spring,90,2,69336.0,50372.0,63.4360358929564,1.1948696028117034
2022-05-28,Central India,Compute,105633,127576,12896,0,Spring,89,2,82326.0,57524.0,83.63291843404492,1.1029416933382332
2022-05-29,Central India,Compute,74761,80471,14885,0,Spring,80,0,105633.0,157450.0,-52.51762464274373,1.1160980783581185
2022-05-30,Central India,Compute,126473,149576,3459,0,Spring,88,3,74761.0,75913.0,66.60255819161408,1.1084494282355293
2022-05-31,Central India,Compute,179348,220197,3691,0,Spring,81,2,126473.0,123046.0,45.756871413942754,1.0523626944715767
2022-06-01,Central India,Compute,137562,155285,14780,0,Summer,90,0,179348.0,57614.0,138.76488353525184,1.1238065012818081
2022-06-02,Central India,Compute,60741,73601,12705,0,Summer,83,3,137562.0,69336.0,-12.396157840083074,1.1950544762259643
2022-06-03,Central India,Compute,176871,209527,12587,0,Summer,102,2,60741.0,82326.0,114.84221266671526,1.18543035986843
2022-06-04,Central India,Compute,165875,177801,11276,0,Summer,103,0,176871.0,105633.0,57.02952675773669,1.0996992781164747
2022-06-05,Central India,Compute,69556,73411,9486,0,Summer,105,1,165875.0,74761.0,-6.962186166584182,1.1736084380604843
2022-06-06,Central India,Compute,98799,105622,8081,0,Summer,95,3,69556.0,126473.0,-21.881350169601415,1.0886923954912235
2022-06-07,Central India,Compute,84908,104877,14020,0,Summer,95,0,98799.0,179348.0,-52.65740348372996,1.1748419095821812
2022-06-08,Central India,Compute,101365,126553,7985,0,Summer,90,0,84908.0,137562.0,-26.313226036260012,1.115341775858213
2022-06-09,Central India,Compute,83650,94862,8573,0,Summer,86,0,101365.0,60741.0,37.71587560296999,1.0638401648917448
2022-06-10,Central India,Compute,162831,184830,7479,0,Summer,92,1,83650.0,176871.0,-7.93798870363146,1.0697596723628455
2022-06-11,Central India,Compute,166517,184750,3159,0,Summer,100,1,162831.0,165875.0,0.38703843255463455,1.0775431673807327
2022-06-12,Central India,Compute,161346,199488,11402,0,Summer,108,0,166517.0,69556.0,131.96561044338375,1.1644647395771859
2022-06-13,Central India,Compute,137061,150721,14742,0,Summer,91,0,161346.0,98799.0,38.727112622597396,1.0863789526305048
2022-06-14,Central India,Compute,173505,210533,10518,0,Summer,83,0,137061.0,84908.0,104.34470250153107,1.1027608513499734
2022-06-15,Central India,Compute,65806,77169,9320,0,Summer,94,0,173505.0,101365.0,-35.08015587234252,1.190229946251672
2022-06-16,Central India,Compute,80963,87754,5431,0,Summer,97,0,65806.0,83650.0,-3.212193664076509,1.1458750433509877
2022-06-17,Central India,Compute,136010,142984,12172,0,Summer,108,1,80963.0,162831.0,-16.471679225700267,1.141556057512309
2022-06-18,Central India,Compute,67265,80053,5216,0,Summer,103,0,136010.0,166517.0,-59.60472504308869,1.1533422512611633
2022-06-19,Central India,Compute,81911,93718,12517,0,Summer,83,0,67265.0,161346.0,-49.23270487027878,1.1462080654038231
2022-06-20,Central India,Compute,174072,210037,5814,0,Summer,101,1,81911.0,137061.0,27.003305097730205,1.172085279748935
2022-06-21,Central India,Compute,82824,96619,13048,0,Summer,100,2,174072.0,173505.0,-52.264199878966025,1.1345063171386578
2022-06-22,Central India,Compute,91561,111938,12439,0,Summer,104,0,82824.0,65806.0,39.13776859252956,1.096587611428193
2022-06-23,Central India,Compute,171508,211528,14786,0,Summer,85,1,91561.0,80963.0,111.83503575707421,1.169208928672519
2022-06-24,Central India,Compute,157828,182682,13383,0,Summer,107,1,171508.0,136010.0,16.041467539151533,1.1379924967308876
2022-06-25,Central India,Compute,84855,99726,14579,0,Summer,81,0,157828.0,67265.0,26.15030104809336,1.1346211469403937
2022-06-26,Central India,Compute,107515,114153,12433,0,Summer,87,0,84855.0,81911.0,31.258316953766897,1.155610213592678
2022-06-27,Central India,Compute,111256,127670,10477,0,Summer,80,1,107515.0,174072.0,-36.0862171974815,1.0656207307435388
2022-06-28,Central India,Compute,75430,79278,14289,0,Summer,87,1,111256.0,82824.0,-8.927364049067902,1.1632078218693591
2022-06-29,Central India,Compute,172908,207072,3566,0,Summer,99,0,75430.0,91561.0,88.84459540634113,1.1299924256873761
2022-06-30,Central India,Compute,172796,188322,9707,0,Summer,95,0,172908.0,171508.0,0.7509853767754273,1.1780097735638912
2022-07-01,Central India,Compute,82971,100290,10270,0,Summer,106,0,172796.0,157828.0,-47.42948019362851,1.0747600734613643
2022-07-02,Central India,Compute,67479,71877,13458,0,Summer,88,0,82971.0,84855.0,-20.477284779918683,1.126118945263886
2022-07-03,Central India,Compute,159353,186822,8684,0,Summer,95,2,67479.0,107515.0,48.21466772078315,1.1997798848278187
2022-07-04,Central India,Compute,61672,73803,13367,0,Summer,86,0,159353.0,111256.0,-44.56748400086287,1.1116604948522182
2022-07-05,Central India,Compute,179315,212586,14298,0,Summer,81,0,61672.0,75430.0,137.723717353838,1.085888425728184
2022-07-06,Central India,Compute,61844,73674,5737,0,Summer,109,0,179315.0,172908.0,-64.23300252157217,1.1492421514460311
2022-07-07,Central India,Compute,156216,186619,12438,0,Summer,93,0,61844.0,172796.0,-9.595129516886965,1.1425148953934698
2022-07-08,Central India,Compute,147519,157621,11076,0,Summer,94,0,156216.0,82971.0,77.7958563835557,1.0503004068937731
2022-07-09,Central India,Compute,109528,119724,11905,0,Summer,88,3,147519.0,67479.0,62.31420145526756,1.0569535648955253
2022-07-10,Central India,Compute,125203,134073,10715,0,Summer,106,2,109528.0,159353.0,-21.430409217272345,1.1891381327796813
2022-07-11,Central India,Compute,64882,79340,12980,0,Summer,93,2,125203.0,61672.0,5.204955247113763,1.0706789780473267
2022-07-12,Central India,Compute,124944,149410,11039,0,Summer,90,2,64882.0,179315.0,-30.32150126871706,1.1876923651126805
2022-07-13,Central India,Compute,83363,91338,4469,0,Summer,97,1,124944.0,61844.0,34.79561477265378,1.0849685056276435
2022-07-14,Central India,Compute,153741,162638,6183,0,Summer,90,1,83363.0,156216.0,-1.5843447534183437,1.1938535236574683
2022-07-15,Central India,Compute,85193,91758,5704,0,Summer,104,0,153741.0,147519.0,-42.24947294924721,1.105414891810853
2022-07-16,Central India,Compute,117415,137112,4566,0,Summer,98,0,85193.0,109528.0,7.200898400409028,1.0586348192593036
2022-07-17,Central India,Compute,92927,103095,7033,0,Summer,84,0,117415.0,125203.0,-25.7789350095445,1.115718487285428
2022-07-18,Central India,Compute,177391,186641,4908,0,Summer,89,0,92927.0,64882.0,173.4055670293764,1.1584785745326798
2022-07-19,Central India,Compute,110775,129057,7324,0,Summer,86,0,177391.0,124944.0,-11.340280445639648,1.1988383094142283
2022-07-20,Central India,Compute,59855,72543,7836,0,Summer,106,2,110775.0,83363.0,-28.199560956299557,1.1783367669608922
2022-07-21,Central India,Compute,141354,165066,6589,0,Summer,82,1,59855.0,153741.0,-8.057056998458446,1.0845844902893351
2022-07-22,Central India,Compute,129840,142951,12772,0,Summer,93,3,141354.0,85193.0,52.406887889850104,1.165688597510884
2022-07-23,Central India,Compute,179740,207611,3943,0,Summer,80,1,129840.0,117415.0,53.08095217817145,1.093253163642029
2022-07-24,Central India,Compute,175844,209615,8679,0,Summer,102,0,179740.0,92927.0,89.22810378038676,1.091191989865539
2022-07-25,Central India,Compute,175223,208071,4049,0,Summer,96,0,175844.0,177391.0,-1.2221589595864504,1.1575705013752697
2022-07-26,Central India,Compute,164164,174600,12255,0,Summer,87,0,175223.0,110775.0,48.195892575039494,1.0979448386813673
2022-07-27,Central India,Compute,69482,86239,11202,0,Summer,84,3,164164.0,59855.0,16.08386935093142,1.0685710756070887
2022-07-28,Central India,Compute,107179,125864,14794,0,Summer,91,2,69482.0,141354.0,-24.176889228461874,1.1887151738221742
2022-07-29,Central India,Compute,147087,179787,3612,0,Summer,82,3,107179.0,129840.0,13.283271719038817,1.1902870788642825
2022-07-30,Central India,Compute,173607,213837,7792,0,Summer,88,2,147087.0,179740.0,-3.4121508846111053,1.1407333817626033
2022-07-31,Central India,Compute,84281,101238,6158,0,Summer,81,3,173607.0,175844.0,-52.07058529150839,1.1900222637669882
2022-08-01,Central India,Compute,156260,167944,7777,0,Summer,107,3,84281.0,175223.0,-10.822209413147817,1.1550346658879043
2022-08-02,Central India,Compute,142498,151068,13694,0,Summer,96,1,156260.0,164164.0,-13.197777831924174,1.087698976970846
2022-08-03,Central India,Compute,115291,127104,11038,0,Summer,97,0,142498.0,69482.0,65.92930543162258,1.1017698895292176
2022-08-04,Central India,Compute,133046,155738,14505,0,Summer,108,3,115291.0,107179.0,24.134391998432527,1.1038489910787126
2022-08-05,Central India,Compute,75932,92110,13208,0,Summer,103,2,133046.0,147087.0,-48.37613113327486,1.1088553790353555
2022-08-06,Central India,Compute,100656,122353,14515,0,Summer,102,0,75932.0,173607.0,-42.02077105185851,1.169718421032937
2022-08-07,Central India,Compute,61461,75102,12127,0,Summer,87,0,100656.0,84281.0,-27.076090696598282,1.0985296166344354
2022-08-08,Central India,Compute,93037,100897,13377,0,Summer,96,1,61461.0,156260.0,-40.460130551644696,1.1032292122483258
2022-08-09,Central India,Compute,164458,203237,5341,0,Summer,104,2,93037.0,142498.0,15.410742606913782,1.0988952414807092
2022-08-10,Central India,Compute,61391,71131,5608,0,Summer,81,0,164458.0,115291.0,-46.75126419234806,1.0838986120339185
2022-08-11,Central India,Compute,61804,75367,8332,0,Summer,86,0,61391.0,133046.0,-53.54689355561234,1.1450770465786728
2022-08-12,Central India,Compute,138703,167160,14393,0,Summer,102,2,61804.0,75932.0,82.66738660907127,1.0718237384035654
2022-08-13,Central India,Compute,76642,91865,9306,0,Summer,106,0,138703.0,100656.0,-23.857494833889685,1.1200341787054833
2022-08-14,Central India,Compute,128319,138381,14296,0,Summer,108,0,76642.0,61461.0,108.78117830819545,1.1908077618443285
2022-08-15,Central India,Compute,173930,196281,9781,0,Summer,83,3,128319.0,93037.0,86.94712856175501,1.168694532440217
2022-08-16,Central India,Compute,149375,172027,13019,0,Summer,80,1,173930.0,164458.0,-9.171338578846878,1.091109036292332
2022-08-17,Central India,Compute,169603,187001,6183,0,Summer,106,0,149375.0,61391.0,176.26687951002592,1.1908125428418517
2022-08-18,Central India,Compute,142150,176939,13305,0,Summer,89,1,169603.0,61804.0,130.001294414601,1.1058415901551415
2022-08-19,Central India,Compute,79216,86493,14166,0,Summer,107,0,142150.0,138703.0,-42.888041354548925,1.0846659559424618
2022-08-20,Central India,Compute,129161,155073,14899,0,Summer,100,2,79216.0,76642.0,68.52509068134965,1.1391017134631334
2022-08-21,Central India,Compute,114659,138530,5294,0,Summer,101,0,129161.0,128319.0,-10.645344804744425,1.0588964357603716
2022-08-22,Central India,Compute,112665,123533,5764,0,Summer,99,3,114659.0,173930.0,-35.223940665785086,1.064654771851388
2022-08-23,Central India,Compute,118244,141093,7322,0,Summer,102,0,112665.0,149375.0,-20.840836820083684,1.0840509260719828
2022-08-24,Central India,Compute,77669,87227,4964,0,Summer,92,0,118244.0,169603.0,-54.205409102433336,1.1088614033299349
2022-08-25,Central India,Compute,98818,107828,8944,0,Summer,86,2,77669.0,142150.0,-30.4832922968695,1.1667606238584947
2022-08-26,Central India,Compute,76541,82588,5451,0,Summer,87,0,98818.0,79216.0,-3.376843062007675,1.0933095742991934
2022-08-27,Central India,Compute,160203,183689,11616,0,Summer,104,0,76541.0,129161.0,24.033570505028607,1.108812898916082
2022-08-28,Central India,Compute,90337,109471,13389,0,Summer,107,2,160203.0,114659.0,-21.21246478688982,1.1426276022250896
2022-08-29,Central India,Compute,80303,89241,11711,0,Summer,88,0,90337.0,112665.0,-28.724093551679758,1.1443987158402882
2022-08-30,Central India,Compute,67291,82745,8614,0,Summer,100,2,80303.0,118244.0,-43.09140421501302,1.1090903761568836
2022-08-31,Central India,Compute,138387,146374,7016,0,Summer,83,0,67291.0,77669.0,78.17533378825529,1.1986171955124714
2022-09-01,Central India,Compute,82606,90434,9473,0,Autumn,94,0,138387.0,98818.0,-16.405917950171023,1.1189798510259683
2022-09-02,Central India,Compute,137781,157572,13116,0,Autumn,100,0,82606.0,76541.0,80.0094067231941,1.1861366352111733
2022-09-03,Central India,Compute,92940,97722,5090,0,Autumn,80,0,137781.0,160203.0,-41.98610512911743,1.1601378511900786
2022-09-04,Central India,Compute,157087,182888,3743,0,Autumn,100,2,92940.0,90337.0,73.88998970521492,1.0921749101695795
2022-09-05,Central India,Compute,111084,133755,13824,0,Autumn,83,2,157087.0,80303.0,38.331071068328704,1.0511914418056376
2022-09-06,Central India,Compute,139621,154799,5913,0,Autumn,85,0,111084.0,67291.0,107.48837140182195,1.1750469236212888
2022-09-07,Central India,Compute,143078,167601,11682,0,Autumn,108,0,139621.0,138387.0,3.3897692702349205,1.1299152615750876
2022-09-08,Central India,Compute,89089,99811,5491,0,Autumn,101,3,143078.0,82606.0,7.8480982010991935,1.0852009692248563
2022-09-09,Central India,Compute,62912,66753,10713,0,Autumn,84,0,89089.0,137781.0,-54.339132391258595,1.121565530736611
2022-09-10,Central India,Compute,179402,188763,5379,0,Autumn,106,0,62912.0,92940.0,93.02991177103507,1.1985578430696175
2022-09-11,Central India,Compute,72276,80332,4099,0,Autumn,88,3,179402.0,157087.0,-53.989827293156026,1.1926151676139964
2022-09-12,Central India,Compute,115315,129074,4224,0,Autumn,107,0,72276.0,111084.0,3.808829354362465,1.0844831530324275
2022-09-13,Central India,Compute,109861,127483,10341,0,Autumn,94,3,115315.0,139621.0,-21.314845188044778,1.1853064178706922
2022-09-14,Central India,Compute,139469,160644,5826,0,Autumn,88,2,109861.0,143078.0,-2.5224003690294805,1.1079383297343097
2022-09-15,Central India,Compute,125611,140760,7321,0,Autumn,108,0,139469.0,89089.0,40.994960096083695,1.1677191800517999
2022-09-16,Central India,Compute,123388,143520,4852,0,Autumn,91,0,125611.0,62912.0,96.12792472024415,1.068666073953792
2022-09-17,Central India,Compute,78363,90323,12607,0,Autumn,83,0,123388.0,179402.0,-56.31988495111537,1.1524235901144622
2022-09-18,Central India,Compute,59169,62356,6754,0,Autumn,89,0,78363.0,72276.0,-18.134650506392163,1.1847250333011679
2022-09-19,Central India,Compute,176836,210643,5306,0,Autumn,97,2,59169.0,115315.0,53.35038806746737,1.1398463508463959
2022-09-20,Central India,Compute,138398,150728,13144,0,Autumn,87,0,176836.0,109861.0,25.975550923439616,1.1107341954046512
2022-09-21,Central India,Compute,146492,156161,14391,0,Autumn,86,3,138398.0,139469.0,5.0355276082857126,1.0528059549317892
2022-09-22,Central India,Compute,113031,119846,11999,0,Autumn,103,3,146492.0,125611.0,-10.015046452938039,1.1552418644009321
2022-09-23,Central India,Compute,54631,63240,8693,0,Autumn,94,0,113031.0,123388.0,-55.72421953512497,1.1770323366891737
2022-09-24,Central India,Compute,90657,107258,3659,0,Autumn,100,1,54631.0,78363.0,15.688526472952796,1.069437716943528
2022-09-25,Central India,Compute,74207,84327,11676,0,Autumn,108,2,90657.0,59169.0,25.415335733238685,1.1223993857772
2022-09-26,Central India,Compute,85625,91302,8362,0,Autumn,90,1,74207.0,176836.0,-51.579429527924184,1.1014517069812813
2022-09-27,Central India,Compute,76891,89786,9940,0,Autumn,83,0,85625.0,138398.0,-44.44211621555225,1.1005148118895869
2022-09-28,Central India,Compute,100067,118564,14523,0,Autumn,108,2,76891.0,146492.0,-31.691150369986076,1.1054078432804528
2022-09-29,Central India,Compute,172752,215773,8352,0,Autumn,86,0,100067.0,113031.0,52.83594766037636,1.1751725626366472
2022-09-30,Central India,Compute,141187,162734,14265,0,Autumn,84,0,172752.0,54631.0,158.43751716058648,1.1405313236256904
2022-10-01,Central India,Compute,84476,105052,8441,0,Autumn,102,3,141187.0,90657.0,-6.8180063315574095,1.1543988371642961
2022-10-02,Central India,Compute,102443,107685,6018,0,Autumn,80,0,84476.0,74207.0,38.050318703087314,1.1473483954794497
2022-10-03,Central India,Compute,157658,184011,4802,0,Autumn,90,0,102443.0,85625.0,84.12613138686132,1.1744309174593774
2022-10-04,Central India,Compute,59717,70581,9610,0,Autumn,88,1,157658.0,76891.0,-22.33551390930018,1.0867597496695343
2022-10-05,Central India,Compute,122339,132833,3931,0,Autumn,102,0,59717.0,100067.0,22.25708775120669,1.1575428078311236
2022-10-06,Central India,Compute,161339,180055,4528,0,Autumn,87,0,122339.0,172752.0,-6.606580531629157,1.1256164722932203
2022-10-07,Central India,Compute,56574,63483,3323,0,Autumn,99,0,161339.0,141187.0,-59.929738573664714,1.1073391890251092
2022-10-08,Central India,Compute,50048,57501,8570,0,Autumn,81,0,56574.0,84476.0,-40.75477058572849,1.0619660888483897
2022-10-09,Central India,Compute,63586,74625,4065,0,Autumn,108,2,50048.0,102443.0,-37.930361274074365,1.1926435130824196
2022-10-10,Central India,Compute,58713,72320,10898,0,Autumn,90,3,63586.0,157658.0,-62.75926372274163,1.1090534646448482
2022-10-11,Central India,Compute,120612,135472,4548,0,Autumn,107,3,58713.0,59717.0,101.97263760738149,1.1168011529610924
2022-10-12,Central India,Compute,65269,73549,14148,0,Autumn,80,0,120612.0,122339.0,-46.649065302152216,1.1972486320368692
2022-10-13,Central India,Compute,114211,130652,9299,0,Autumn,100,0,65269.0,161339.0,-29.210544257743017,1.1709182413204018
2022-10-14,Central India,Compute,179888,213529,6837,0,Autumn,91,3,114211.0,56574.0,217.96938522996427,1.093677813514338
2022-10-15,Central India,Compute,156467,166939,4246,0,Autumn,80,2,179888.0,50048.0,212.63387148337597,1.0794762879646487
2022-10-16,Central India,Compute,105111,129729,8971,0,Autumn,92,1,156467.0,63586.0,65.30525587393451,1.0786871935858688
2022-10-17,Central India,Compute,150112,161642,11476,0,Autumn,100,2,105111.0,58713.0,155.6708054434282,1.1346990029699107
2022-10-18,Central India,Compute,159154,172350,3528,0,Autumn,98,3,150112.0,120612.0,31.95536099227274,1.1419706451455973
2022-10-19,Central India,Compute,139242,169416,3566,0,Autumn,84,0,159154.0,65269.0,113.33558044400864,1.1135702809660448
2022-10-20,Central India,Compute,74473,91642,9567,0,Autumn,80,0,139242.0,114211.0,-34.79349624817224,1.1676037734311568
2022-10-21,Central India,Compute,93616,113803,11087,0,Autumn,106,0,74473.0,179888.0,-47.95872987636752,1.150869709272105
2022-10-22,Central India,Compute,98917,113890,3398,0,Autumn,100,0,93616.0,156467.0,-36.780918660164765,1.117175212501781
2022-10-23,Central India,Compute,164642,200993,13356,0,Autumn,93,0,98917.0,105111.0,56.636317797376115,1.0924279373912538
2022-10-24,Central India,Compute,123655,144407,3719,0,Autumn,84,0,164642.0,150112.0,-17.624840119377534,1.1329256218585382
2022-10-25,Central India,Compute,68221,75582,3975,0,Autumn,82,2,123655.0,159154.0,-57.13522751548814,1.1539613191636398
2022-10-26,Central India,Compute,93549,100411,11614,0,Autumn,90,2,68221.0,139242.0,-32.81552979704399,1.1540794356184363
2022-10-27,Central India,Compute,61274,68197,12356,0,Autumn,102,0,93549.0,74473.0,-17.72320169725941,1.1393264524591662
2022-10-28,Central India,Compute,118659,137709,11198,0,Autumn,86,1,61274.0,93616.0,26.750769099299266,1.1939538053957433
2022-10-29,Central India,Compute,169550,182010,3718,0,Autumn,102,1,118659.0,98917.0,71.40633055996442,1.1396124413673423
2022-10-30,Central India,Compute,68342,71948,5716,0,Autumn,81,3,169550.0,164642.0,-58.49054311779497,1.0662428780794841
2022-10-31,Central India,Compute,56362,61365,10597,0,Autumn,99,0,68342.0,123655.0,-54.41995875621689,1.074851730074435
2022-11-01,Central India,Compute,69231,83215,13425,0,Autumn,85,0,56362.0,68221.0,1.4804825493616336,1.1547000522301514
2022-11-02,Central India,Compute,171338,201050,7555,0,Autumn,107,3,69231.0,93549.0,83.1532138237715,1.1895115418660556
2022-11-03,Central India,Compute,100324,107768,8836,0,Autumn,81,0,171338.0,61274.0,63.73013023468356,1.115354488094942
2022-11-04,Central India,Compute,101325,112456,7976,0,Autumn,100,2,100324.0,118659.0,-14.60824716203575,1.1195330632488723
